Date;Close
13/02/2014;2250
14/02/2014;2256
17/02/2014;2287
18/02/2014;2281
19/02/2014;2281
20/02/2014;2306
21/02/2014;2356
24/02/2014;2350
25/02/2014;2262
26/02/2014;2237
27/02/2014;2250
28/02/2014;2275
03/03/2014;2275
04/03/2014;2281
05/03/2014;2350
06/03/2014;2350
07/03/2014;2312
10/03/2014;2300
11/03/2014;2343
12/03/2014;2306
13/03/2014;2325
14/03/2014;2537
17/03/2014;2493
18/03/2014;2431
19/03/2014;2443
20/03/2014;2337
21/03/2014;2343
24/03/2014;2375
25/03/2014;2381
26/03/2014;2393
27/03/2014;2350
28/03/2014;2362
01/04/2014;2487
02/04/2014;2537
03/04/2014;2575
04/04/2014;2531
07/04/2014;2562
08/04/2014;2562
09/04/2014;2562
10/04/2014;2412
11/04/2014;2425
14/04/2014;2437
15/04/2014;2437
16/04/2014;2493
17/04/2014;2462
21/04/2014;2456
22/04/2014;2462
23/04/2014;2475
24/04/2014;2468
25/04/2014;2475
28/04/2014;2437
29/04/2014;2450
30/04/2014;2456
02/05/2014;2468
05/05/2014;2462
06/05/2014;2468
07/05/2014;2493
08/05/2014;2506
09/05/2014;2518
12/05/2014;2493
13/05/2014;2518
14/05/2014;2581
16/05/2014;2650
19/05/2014;2656
20/05/2014;2525
21/05/2014;2537
22/05/2014;2593
23/05/2014;2593
26/05/2014;2581
28/05/2014;2593
30/05/2014;2543
02/06/2014;2550
03/06/2014;2550
04/06/2014;2537
05/06/2014;2550
06/06/2014;2518
09/06/2014;2450
10/06/2014;2493
11/06/2014;2487
12/06/2014;2481
13/06/2014;2481
16/06/2014;2462
17/06/2014;2475
18/06/2014;2468
19/06/2014;2450
20/06/2014;2450
23/06/2014;2437
24/06/2014;2443
25/06/2014;2437
26/06/2014;2462
27/06/2014;2412
30/06/2014;2431
01/07/2014;2456
02/07/2014;2462
03/07/2014;2412
04/07/2014;2418
07/07/2014;2481
08/07/2014;2537
09/07/2014;2537
10/07/2014;2618
11/07/2014;2625
14/07/2014;2625
15/07/2014;2637
16/07/2014;2650
17/07/2014;2656
18/07/2014;2656
21/07/2014;2662
22/07/2014;2618
23/07/2014;2625
24/07/2014;2612
25/07/2014;2562
04/08/2014;2568
05/08/2014;2600
06/08/2014;2568
07/08/2014;2550
08/08/2014;2550
11/08/2014;2618
12/08/2014;2625
13/08/2014;2625
14/08/2014;2618
15/08/2014;2612
18/08/2014;2618
19/08/2014;2631
20/08/2014;2637
21/08/2014;2637
22/08/2014;2631
25/08/2014;2643
26/08/2014;2618
27/08/2014;2637
28/08/2014;2631
29/08/2014;2593
01/09/2014;2625
02/09/2014;2625
03/09/2014;2637
04/09/2014;2637
05/09/2014;2618
08/09/2014;2637
09/09/2014;2618
10/09/2014;2612
11/09/2014;2600
12/09/2014;2550
15/09/2014;2556
16/09/2014;2537
17/09/2014;2568
18/09/2014;2606
19/09/2014;2631
22/09/2014;2662
23/09/2014;2675
24/09/2014;2637
25/09/2014;2631
26/09/2014;2512
29/09/2014;2518
30/09/2014;2518
01/10/2014;2525
02/10/2014;2475
03/10/2014;2412
06/10/2014;2456
07/10/2014;2437
08/10/2014;2375
09/10/2014;2387
10/10/2014;2387
13/10/2014;2350
14/10/2014;2362
15/10/2014;2412
16/10/2014;2412
17/10/2014;2481
20/10/2014;2531
21/10/2014;2506
22/10/2014;2525
23/10/2014;2543
24/10/2014;2525
27/10/2014;2493
28/10/2014;2500
29/10/2014;2543
30/10/2014;2550
31/10/2014;2587
03/11/2014;2593
04/11/2014;2625
05/11/2014;2606
06/11/2014;2581
07/11/2014;2543
10/11/2014;2575
11/11/2014;2631
12/11/2014;2637
13/11/2014;2606
14/11/2014;2625
17/11/2014;2618
18/11/2014;2625
19/11/2014;2631
20/11/2014;2612
21/11/2014;2593
24/11/2014;2625
25/11/2014;2612
26/11/2014;2631
27/11/2014;2618
28/11/2014;2631
01/12/2014;2656
02/12/2014;2687
03/12/2014;2675
04/12/2014;2656
05/12/2014;2662
08/12/2014;2637
09/12/2014;2631
10/12/2014;2693
11/12/2014;2681
12/12/2014;2687
15/12/2014;2631
16/12/2014;2556
17/12/2014;2650
18/12/2014;2662
19/12/2014;2662
22/12/2014;2656
23/12/2014;2650
24/12/2014;2675
29/12/2014;2681
30/12/2014;2693
02/01/2015;2706
05/01/2015;2700
06/01/2015;2681
07/01/2015;2712
08/01/2015;2737
09/01/2015;2781
12/01/2015;2706
13/01/2015;2687
14/01/2015;2681
15/01/2015;2725
16/01/2015;2675
19/01/2015;2681
20/01/2015;2687
21/01/2015;2743
22/01/2015;2750
23/01/2015;2843
26/01/2015;2775
27/01/2015;2768
28/01/2015;2743
29/01/2015;2743
30/01/2015;2750
02/02/2015;2812
03/02/2015;2837
04/02/2015;2843
05/02/2015;2812
06/02/2015;2837
09/02/2015;2925
10/02/2015;2906
11/02/2015;2937
12/02/2015;2943
13/02/2015;2975
16/02/2015;2943
17/02/2015;2925
18/02/2015;2981
20/02/2015;3018
23/02/2015;2968
24/02/2015;2968
25/02/2015;2975
26/02/2015;2968
27/02/2015;3000
02/03/2015;3000
03/03/2015;2975
04/03/2015;2962
05/03/2015;2956
06/03/2015;3025
09/03/2015;2950
10/03/2015;3006
11/03/2015;2968
12/03/2015;2975
13/03/2015;2975
16/03/2015;3000
17/03/2015;2993
18/03/2015;2987
19/03/2015;3050
20/03/2015;3050
23/03/2015;3043
24/03/2015;3018
25/03/2015;3006
26/03/2015;3012
27/03/2015;2987
30/03/2015;3025
31/03/2015;3118
01/04/2015;3068
02/04/2015;3068
06/04/2015;3043
07/04/2015;3043
08/04/2015;3018
09/04/2015;3000
10/04/2015;3000
13/04/2015;3012
14/04/2015;2962
15/04/2015;3012
16/04/2015;3000
17/04/2015;3000
20/04/2015;3018
21/04/2015;3037
22/04/2015;3006
23/04/2015;3000
24/04/2015;2975
27/04/2015;2812
28/04/2015;2725
29/04/2015;2637
30/04/2015;2687
04/05/2015;2793
05/05/2015;2806
06/05/2015;2850
07/05/2015;2793
08/05/2015;2793
11/05/2015;2781
12/05/2015;2818
13/05/2015;2812
15/05/2015;2737
18/05/2015;2775
19/05/2015;2800
20/05/2015;2818
21/05/2015;2906
22/05/2015;2856
25/05/2015;2787
26/05/2015;2781
27/05/2015;2750
28/05/2015;2700
29/05/2015;2693
01/06/2015;2675
03/06/2015;2637
04/06/2015;2631
05/06/2015;2668
08/06/2015;2575
09/06/2015;2487
10/06/2015;2468
11/06/2015;2418
12/06/2015;2475
15/06/2015;2356
16/06/2015;2387
17/06/2015;2456
18/06/2015;2418
19/06/2015;2500
22/06/2015;2493
23/06/2015;2512
24/06/2015;2475
25/06/2015;2500
26/06/2015;2525
29/06/2015;2506
30/06/2015;2512
01/07/2015;2500
02/07/2015;2518
03/07/2015;2543
06/07/2015;2481
07/07/2015;2537
08/07/2015;2487
09/07/2015;2475
10/07/2015;2500
13/07/2015;2512
14/07/2015;2531
15/07/2015;2500
22/07/2015;2600
23/07/2015;2525
24/07/2015;2500
27/07/2015;2387
28/07/2015;2343
29/07/2015;2375
30/07/2015;2381
31/07/2015;2381
03/08/2015;2425
04/08/2015;2381
05/08/2015;2450
06/08/2015;2450
07/08/2015;2412
10/08/2015;2381
11/08/2015;2287
12/08/2015;2200
13/08/2015;2275
14/08/2015;2250
18/08/2015;2200
19/08/2015;2175
20/08/2015;2175
21/08/2015;2125
24/08/2015;2043
25/08/2015;2125
26/08/2015;2137
27/08/2015;2250
28/08/2015;2268
31/08/2015;2275
01/09/2015;2181
02/09/2015;2200
03/09/2015;2206
04/09/2015;2206
07/09/2015;2187
08/09/2015;2200
09/09/2015;2175
10/09/2015;2150
11/09/2015;2162
14/09/2015;2162
15/09/2015;2175
16/09/2015;2162
17/09/2015;2162
18/09/2015;2162
21/09/2015;2150
22/09/2015;2150
23/09/2015;2012
25/09/2015;1931
28/09/2015;1881
29/09/2015;1943
30/09/2015;1981
01/10/2015;1993
02/10/2015;1918
05/10/2015;2050
06/10/2015;2225
07/10/2015;2231
08/10/2015;2225
09/10/2015;2275
12/10/2015;2293
13/10/2015;2237
15/10/2015;2225
16/10/2015;2231
19/10/2015;2287
20/10/2015;2312
21/10/2015;2306
22/10/2015;2293
23/10/2015;2350
26/10/2015;2393
27/10/2015;2412
28/10/2015;2362
29/10/2015;2250
30/10/2015;2175
02/11/2015;2137
03/11/2015;2212
04/11/2015;2275
05/11/2015;2243
06/11/2015;2243
09/11/2015;2175
10/11/2015;2100
11/11/2015;2043
12/11/2015;2093
13/11/2015;2168
16/11/2015;2125
17/11/2015;2156
18/11/2015;2156
19/11/2015;2193
20/11/2015;2168
23/11/2015;2181
24/11/2015;2175
25/11/2015;2231
26/11/2015;2318
27/11/2015;2243
30/11/2015;2125
01/12/2015;2225
02/12/2015;2225
03/12/2015;2200
04/12/2015;2187
07/12/2015;2275
08/12/2015;2250
09/12/2015;2250
10/12/2015;2218
11/12/2015;2187
14/12/2015;2156
15/12/2015;2187
16/12/2015;2237
17/12/2015;2275
18/12/2015;2181
21/12/2015;2218
22/12/2015;2218
23/12/2015;2218
28/12/2015;2250
29/12/2015;2281
30/12/2015;2312
04/01/2016;2312
05/01/2016;2343
06/01/2016;2337
07/01/2016;2275
08/01/2016;2318
11/01/2016;2275
12/01/2016;2300
13/01/2016;2337
14/01/2016;2337
15/01/2016;2318
18/01/2016;2318
19/01/2016;2343
20/01/2016;2331
21/01/2016;2325
22/01/2016;2343
25/01/2016;2381
26/01/2016;2381
27/01/2016;2387
28/01/2016;2375
29/01/2016;2400
01/02/2016;2406
02/02/2016;2375
03/02/2016;2343
04/02/2016;2400
05/02/2016;2587
09/02/2016;2512
10/02/2016;2456
11/02/2016;2500
12/02/2016;2431
15/02/2016;2450
16/02/2016;2437
17/02/2016;2425
18/02/2016;2431
19/02/2016;2325
22/02/2016;2350
23/02/2016;2312
24/02/2016;2350
25/02/2016;2331
26/02/2016;2368
29/02/2016;2387
01/03/2016;2362
02/03/2016;2406
03/03/2016;2425
04/03/2016;2443
07/03/2016;2493
08/03/2016;2500
10/03/2016;2525
11/03/2016;2525
14/03/2016;2525
15/03/2016;2543
16/03/2016;2543
17/03/2016;2525
18/03/2016;2525
21/03/2016;2537
22/03/2016;2575
23/03/2016;2562
24/03/2016;2556
28/03/2016;2518
29/03/2016;2550
30/03/2016;2587
31/03/2016;2575
01/04/2016;2525
04/04/2016;2543
05/04/2016;2593
06/04/2016;2593
07/04/2016;2575
08/04/2016;2462
11/04/2016;2462
12/04/2016;2387
13/04/2016;2387
14/04/2016;2387
15/04/2016;2387
18/04/2016;2387
19/04/2016;2387
20/04/2016;2437
21/04/2016;2468
22/04/2016;2493
25/04/2016;2418
26/04/2016;2375
27/04/2016;2406
28/04/2016;2456
29/04/2016;2412
02/05/2016;2387
03/05/2016;2462
04/05/2016;2425
09/05/2016;2325
10/05/2016;2362
11/05/2016;2406
12/05/2016;2375
13/05/2016;2325
16/05/2016;2256
17/05/2016;2187
18/05/2016;2200
19/05/2016;2237
20/05/2016;2175
23/05/2016;2212
24/05/2016;2212
25/05/2016;2268
26/05/2016;2250
27/05/2016;2262
30/05/2016;2318
31/05/2016;2256
01/06/2016;2300
02/06/2016;2306
03/06/2016;2281
06/06/2016;2318
07/06/2016;2368
08/06/2016;2375
09/06/2016;2318
10/06/2016;2318
13/06/2016;2262
14/06/2016;2243
15/06/2016;2250
16/06/2016;2237
17/06/2016;2237
20/06/2016;2268
21/06/2016;2250
22/06/2016;2250
23/06/2016;2268
24/06/2016;2262
27/06/2016;2250
28/06/2016;2362
29/06/2016;2400
30/06/2016;2381
01/07/2016;2350
11/07/2016;2425
12/07/2016;2543
13/07/2016;2475
14/07/2016;2400
15/07/2016;2418
18/07/2016;2418
19/07/2016;2525
20/07/2016;2606
21/07/2016;2531
22/07/2016;2481
25/07/2016;2481
26/07/2016;2462
27/07/2016;2525
28/07/2016;2525
29/07/2016;2525
01/08/2016;2637
02/08/2016;2662
03/08/2016;2606
04/08/2016;2637
05/08/2016;2850
08/08/2016;2912
09/08/2016;2950
10/08/2016;2887
11/08/2016;2793
12/08/2016;2768
15/08/2016;2793
16/08/2016;2831
18/08/2016;2856
19/08/2016;2862
22/08/2016;2850
23/08/2016;2825
24/08/2016;2837
25/08/2016;2850
26/08/2016;2850
29/08/2016;2793
30/08/2016;2818
31/08/2016;2806
01/09/2016;2768
02/09/2016;2793
05/09/2016;2793
06/09/2016;2793
07/09/2016;2818
08/09/2016;2800
09/09/2016;2712
13/09/2016;2668
14/09/2016;2650
15/09/2016;2743
16/09/2016;2768
19/09/2016;2806
20/09/2016;2850
21/09/2016;2843
22/09/2016;2912
23/09/2016;2875
26/09/2016;2912
27/09/2016;2937
28/09/2016;2825
29/09/2016;2856
30/09/2016;2800
03/10/2016;2818
04/10/2016;2800
05/10/2016;2750
06/10/2016;2737
07/10/2016;2725
10/10/2016;2725
11/10/2016;2712
12/10/2016;2750
13/10/2016;2762
14/10/2016;2837
17/10/2016;2843
18/10/2016;2850
19/10/2016;2843
20/10/2016;2825
21/10/2016;2806
24/10/2016;2800
25/10/2016;2793
26/10/2016;2768
27/10/2016;2831
28/10/2016;2843
31/10/2016;2868
01/11/2016;2856
02/11/2016;2875
03/11/2016;2787
04/11/2016;2775
07/11/2016;2843
08/11/2016;2893
09/11/2016;2837
10/11/2016;2856
11/11/2016;2712
14/11/2016;2581
15/11/2016;2637
16/11/2016;2706
17/11/2016;2725
18/11/2016;2731
21/11/2016;2675
22/11/2016;2731
23/11/2016;2725
24/11/2016;2525
25/11/2016;2537
28/11/2016;2537
29/11/2016;2581
30/11/2016;2625
01/12/2016;2625
02/12/2016;2675
05/12/2016;2662
06/12/2016;2662
07/12/2016;2675
08/12/2016;2737
09/12/2016;2743
13/12/2016;2706
14/12/2016;2718
15/12/2016;2700
16/12/2016;2687
19/12/2016;2706
20/12/2016;2700
21/12/2016;2687
22/12/2016;2687
23/12/2016;2693
27/12/2016;2700
28/12/2016;2787
29/12/2016;2893
30/12/2016;2893
02/01/2017;2893
03/01/2017;2825
04/01/2017;2837
05/01/2017;2812
06/01/2017;2843
09/01/2017;2818
10/01/2017;2850
11/01/2017;2843
12/01/2017;2825
13/01/2017;2775
16/01/2017;2731
17/01/2017;2731
18/01/2017;2762
19/01/2017;2762
20/01/2017;2750
23/01/2017;2743
24/01/2017;2750
25/01/2017;2750
26/01/2017;2725
27/01/2017;2743
30/01/2017;2756
31/01/2017;2725
01/02/2017;2743
02/02/2017;2750
03/02/2017;2768
06/02/2017;2843
07/02/2017;2850
08/02/2017;2806
09/02/2017;2868
10/02/2017;2850
13/02/2017;2862
14/02/2017;2856
15/02/2017;2856
16/02/2017;2800
17/02/2017;2768
20/02/2017;2818
21/02/2017;2787
22/02/2017;2825
23/02/2017;2787
24/02/2017;2775
27/02/2017;2793
28/02/2017;2825
01/03/2017;2837
02/03/2017;2831
03/03/2017;2837
06/03/2017;2825
07/03/2017;2831
08/03/2017;2831
09/03/2017;2843
10/03/2017;2850
13/03/2017;2850
14/03/2017;2856
15/03/2017;2862
16/03/2017;2893
17/03/2017;2906
20/03/2017;2943
21/03/2017;2950
22/03/2017;2943
23/03/2017;2975
24/03/2017;2975
27/03/2017;2925
29/03/2017;2943
30/03/2017;2943
31/03/2017;2925
03/04/2017;2937
04/04/2017;2937
05/04/2017;2937
06/04/2017;3106
07/04/2017;3050
10/04/2017;3012
11/04/2017;2937
12/04/2017;2925
13/04/2017;2912
17/04/2017;2906
18/04/2017;2937
19/04/2017;2937
20/04/2017;2881
21/04/2017;2850
25/04/2017;2887
26/04/2017;2956
27/04/2017;2931
28/04/2017;2925
02/05/2017;2918
03/05/2017;2893
04/05/2017;2925
05/05/2017;2993
08/05/2017;3012
09/05/2017;3000
10/05/2017;3006
12/05/2017;3000
15/05/2017;3031
16/05/2017;2993
17/05/2017;3000
18/05/2017;3037
19/05/2017;3225
22/05/2017;3131
23/05/2017;3062
24/05/2017;3100
26/05/2017;3037
29/05/2017;3087
30/05/2017;3106
31/05/2017;3150
01/06/2017;3150
02/06/2017;3150
05/06/2017;3168
06/06/2017;3125
07/06/2017;3100
08/06/2017;3081
09/06/2017;3056
12/06/2017;3056
13/06/2017;3062
14/06/2017;3125
15/06/2017;3125
16/06/2017;3118
19/06/2017;3118
20/06/2017;3131
21/06/2017;3175
22/06/2017;3187
23/06/2017;3187
26/06/2017;3187
27/06/2017;3187
28/06/2017;3187
29/06/2017;3187
30/06/2017;3187
03/07/2017;3375
04/07/2017;3375
05/07/2017;3331
06/07/2017;3331
07/07/2017;3312
10/07/2017;3275
11/07/2017;3243
12/07/2017;3306
13/07/2017;3350
14/07/2017;3387
17/07/2017;3393
18/07/2017;3381
19/07/2017;3331
20/07/2017;3375
21/07/2017;3262
24/07/2017;3318
25/07/2017;3337
26/07/2017;3337
27/07/2017;3343
28/07/2017;3343
31/07/2017;3412
01/08/2017;3350
02/08/2017;3318
03/08/2017;3281
04/08/2017;3268
07/08/2017;3293
08/08/2017;3356
09/08/2017;3350
10/08/2017;3331
11/08/2017;3300
14/08/2017;3312
15/08/2017;3325
16/08/2017;3331
17/08/2017;3331
18/08/2017;3275
21/08/2017;3300
22/08/2017;3312
23/08/2017;3318
24/08/2017;3300
25/08/2017;3293
28/08/2017;3306
29/08/2017;3275
30/08/2017;3275
31/08/2017;3275
01/09/2017;3275
04/09/2017;3262
05/09/2017;3268
06/09/2017;3237
07/09/2017;3256
08/09/2017;3318
11/09/2017;3300
12/09/2017;3300
13/09/2017;3287
14/09/2017;3275
15/09/2017;3312
18/09/2017;3287
19/09/2017;3300
20/09/2017;3300
21/09/2017;3300
22/09/2017;3300
25/09/2017;3287
26/09/2017;3275
27/09/2017;3300
28/09/2017;3287
29/09/2017;3362
02/10/2017;3350
03/10/2017;3350
04/10/2017;3325
05/10/2017;3300
06/10/2017;3300
09/10/2017;3300
10/10/2017;3350
11/10/2017;3362
12/10/2017;3412
13/10/2017;3387
16/10/2017;3462
17/10/2017;3512
18/10/2017;3537
19/10/2017;3487
20/10/2017;3550
23/10/2017;3475
24/10/2017;3412
25/10/2017;3500
26/10/2017;3512
27/10/2017;3475
30/10/2017;3537
31/10/2017;3525
01/11/2017;3550
02/11/2017;3637
03/11/2017;3625
06/11/2017;3612
07/11/2017;3562
08/11/2017;3587
09/11/2017;3537
10/11/2017;3525
13/11/2017;3525
14/11/2017;3475
15/11/2017;3487
16/11/2017;3550
17/11/2017;3662
20/11/2017;3712
21/11/2017;3700
22/11/2017;3687
23/11/2017;3725
24/11/2017;3725
27/11/2017;3712
28/11/2017;3712
29/11/2017;3700
30/11/2017;3700
01/12/2017;3700
04/12/2017;3725
05/12/2017;3737
06/12/2017;3737
07/12/2017;3675
08/12/2017;3737
11/12/2017;3737
12/12/2017;3725
13/12/2017;3737
14/12/2017;3737
15/12/2017;3712
18/12/2017;3750
19/12/2017;3737
20/12/2017;3725
21/12/2017;3812
22/12/2017;3837
25/12/2017;3837
26/12/2017;3837
27/12/2017;4000
28/12/2017;3975
29/12/2017;4000
01/01/2018;4000
02/01/2018;3925
03/01/2018;3850
04/01/2018;3912
05/01/2018;3912
08/01/2018;3962
09/01/2018;3950
10/01/2018;3950
11/01/2018;4037
12/01/2018;4050
15/01/2018;4100
16/01/2018;4112
17/01/2018;4050
18/01/2018;4062
19/01/2018;4037
22/01/2018;4037
23/01/2018;4087
24/01/2018;4125
25/01/2018;4075
26/01/2018;4100
29/01/2018;4087
30/01/2018;4025
31/01/2018;4075
01/02/2018;4100
02/02/2018;4062
05/02/2018;4062
06/02/2018;4012
07/02/2018;4062
08/02/2018;4087
09/02/2018;4112
12/02/2018;4100
13/02/2018;4137
14/02/2018;4150
15/02/2018;4150
16/02/2018;4150
19/02/2018;4237
20/02/2018;4525
21/02/2018;4400
22/02/2018;4312
23/02/2018;4275
26/02/2018;4150
27/02/2018;4212
28/02/2018;4150
01/03/2018;4187
02/03/2018;4237
05/03/2018;4112
06/03/2018;4025
07/03/2018;3962
08/03/2018;4050
09/03/2018;4050
12/03/2018;4162
13/03/2018;4087
14/03/2018;4100
15/03/2018;4000
16/03/2018;3962
19/03/2018;4037
20/03/2018;4050
21/03/2018;4100
22/03/2018;4000
23/03/2018;4025
26/03/2018;4037
27/03/2018;4000
28/03/2018;3900
29/03/2018;3837
30/03/2018;3837
02/04/2018;3912
03/04/2018;3900
04/04/2018;3800
05/04/2018;3825
06/04/2018;3775
09/04/2018;3787
10/04/2018;3937
11/04/2018;4025
12/04/2018;4012
13/04/2018;4012
16/04/2018;4012
17/04/2018;4012
18/04/2018;4025
19/04/2018;4025
20/04/2018;4025
23/04/2018;4000
24/04/2018;3862
25/04/2018;3862
26/04/2018;3862
27/04/2018;3862
30/04/2018;3562
01/05/2018;3562
02/05/2018;3600
03/05/2018;3425
04/05/2018;3312
07/05/2018;3400
08/05/2018;3400
09/05/2018;3587
10/05/2018;3587
11/05/2018;3600
14/05/2018;3600
15/05/2018;3425
16/05/2018;3425
17/05/2018;3350
18/05/2018;3400
21/05/2018;3337
22/05/2018;3262
23/05/2018;3387
24/05/2018;3500
25/05/2018;3500
28/05/2018;3687
29/05/2018;3687
30/05/2018;3625
31/05/2018;3525
01/06/2018;3525
04/06/2018;3687
05/06/2018;3675
06/06/2018;3662
07/06/2018;3687
08/06/2018;3475
11/06/2018;3475
12/06/2018;3475
13/06/2018;3475
14/06/2018;3475
15/06/2018;3475
18/06/2018;3475
19/06/2018;3475
20/06/2018;3350
21/06/2018;3350
22/06/2018;3350
25/06/2018;3350
26/06/2018;3312
27/06/2018;3300
28/06/2018;3250
29/06/2018;3425
02/07/2018;3262
03/07/2018;3162
04/07/2018;3300
05/07/2018;3262
06/07/2018;3150
09/07/2018;3212
10/07/2018;3225
11/07/2018;3175
12/07/2018;3225
13/07/2018;3300
16/07/2018;3275
17/07/2018;3162
18/07/2018;3200
19/07/2018;3187
20/07/2018;3175
23/07/2018;3200
24/07/2018;3262
25/07/2018;3237
26/07/2018;3275
27/07/2018;3287
30/07/2018;3362
31/07/2018;3325
01/08/2018;3500
02/08/2018;3525
03/08/2018;3600
06/08/2018;3650
07/08/2018;3600
08/08/2018;3662
09/08/2018;3637
10/08/2018;3675
13/08/2018;3462
14/08/2018;3362
15/08/2018;3400
16/08/2018;3350
17/08/2018;3350
