Date,Open,High,Low,Close,Adj Close,Volume
2013-05-27,2575.000000,2575.000000,2462.500000,2475.000000,1831.311646,107343000
2013-05-28,2475.000000,2550.000000,2462.500000,2525.000000,1868.308105,70073000
2013-05-29,2550.000000,2600.000000,2550.000000,2600.000000,1923.802490,54028000
2013-05-30,2600.000000,2600.000000,2500.000000,2525.000000,1868.308105,52597000
2013-05-31,2525.000000,2525.000000,2437.500000,2437.500000,1803.564575,84778000
2013-06-03,2450.000000,2450.000000,2350.000000,2375.000000,1757.319214,75217000
2013-06-04,2375.000000,2412.500000,2337.500000,2375.000000,1757.319214,73529000
2013-06-05,2350.000000,2400.000000,2350.000000,2400.000000,1775.817383,44895000
2013-06-07,2400.000000,2400.000000,2300.000000,2350.000000,1738.820923,60692000
2013-06-10,2362.500000,2362.500000,2275.000000,2325.000000,1720.323242,74276000
2013-06-11,2300.000000,2300.000000,2125.000000,2250.000000,1664.828979,193504992
2013-06-12,2212.500000,2250.000000,2162.500000,2250.000000,1664.828979,106498000
2013-06-13,2200.000000,2300.000000,2175.000000,2225.000000,1646.330688,88937000
2013-06-14,2275.000000,2387.500000,2275.000000,2350.000000,1738.820923,85762000
2013-06-17,2400.000000,2412.500000,2312.500000,2387.500000,1766.568237,41005000
2013-06-18,2375.000000,2450.000000,2350.000000,2412.500000,1785.066040,43459000
2013-06-19,2425.000000,2425.000000,2350.000000,2350.000000,1738.820923,67259000
2013-06-20,2250.000000,2275.000000,2162.500000,2162.500000,1600.085449,85553000
2013-06-21,2087.500000,2137.500000,2050.000000,2075.000000,1535.342041,107080000
2013-06-24,2075.000000,2100.000000,2025.000000,2050.000000,1516.843872,84757000
2013-06-25,2112.500000,2137.500000,1987.500000,2012.500000,1489.096802,119244000
2013-06-26,2037.500000,2112.500000,2037.500000,2100.000000,1553.840210,97426000
2013-06-27,2150.000000,2162.500000,2125.000000,2137.500000,1581.587524,57344000
2013-06-28,2175.000000,2175.000000,2125.000000,2150.000000,1590.836304,113570000
2013-07-01,2162.500000,2175.000000,2137.500000,2150.000000,1590.836304,38756000
2013-07-02,2137.500000,2150.000000,2062.500000,2075.000000,1535.342041,47766000
2013-07-03,2062.500000,2100.000000,2012.500000,2037.500000,1507.594849,58739000
2013-07-04,2050.000000,2075.000000,1950.000000,2000.000000,1479.848022,71650000
2013-07-05,2025.000000,2037.500000,1987.500000,2037.500000,1507.594849,58191000
2013-07-08,2000.000000,2012.500000,1925.000000,1925.000000,1424.353760,65653000
2013-07-09,1950.000000,1950.000000,1887.500000,1912.500000,1415.104614,55580000
2013-07-10,1937.500000,1987.500000,1900.000000,1962.500000,1452.100708,49367000
2013-07-11,1987.500000,2112.500000,1987.500000,2100.000000,1553.840210,79353000
2013-07-12,2100.000000,2150.000000,2075.000000,2100.000000,1553.840210,57618000
2013-07-15,2100.000000,2100.000000,2050.000000,2087.500000,1544.591064,32477000
2013-07-16,2112.500000,2112.500000,2062.500000,2087.500000,1544.591064,40646000
2013-07-17,2087.500000,2112.500000,2075.000000,2112.500000,1563.089111,36880000
2013-07-18,2125.000000,2162.500000,2125.000000,2162.500000,1600.085449,28733000
2013-07-19,2150.000000,2187.500000,2137.500000,2187.500000,1618.583740,23290000
2013-07-22,2162.500000,2175.000000,2112.500000,2112.500000,1563.089111,24620000
2013-07-23,2112.500000,2212.500000,2112.500000,2175.000000,1609.334473,41955000
2013-07-24,2200.000000,2200.000000,2125.000000,2137.500000,1581.587524,29071000
2013-07-25,2137.500000,2162.500000,2100.000000,2162.500000,1600.085449,40197000
2013-07-26,2162.500000,2200.000000,2150.000000,2200.000000,1627.832764,42495000
2013-07-29,2200.000000,2212.500000,2137.500000,2187.500000,1618.583740,31749000
2013-07-30,2187.500000,2200.000000,2187.500000,2187.500000,1618.583740,13616000
2013-07-31,2200.000000,2200.000000,2125.000000,2137.500000,1581.587524,54952000
2013-08-01,2150.000000,2175.000000,2087.500000,2125.000000,1572.338379,52230000
2013-08-02,2150.000000,2162.500000,2125.000000,2150.000000,1590.836304,15526000
2013-08-12,2150.000000,2187.500000,2125.000000,2150.000000,1590.836304,67223000
2013-08-13,2125.000000,2175.000000,2125.000000,2175.000000,1609.334473,39065000
2013-08-14,2175.000000,2175.000000,2150.000000,2175.000000,1609.334473,31864000
2013-08-15,2175.000000,2175.000000,2137.500000,2150.000000,1590.836304,34997000
2013-08-16,2150.000000,2150.000000,2037.500000,2050.000000,1516.843872,66176000
2013-08-19,2000.000000,2000.000000,1900.000000,1937.500000,1433.602661,87276000
2013-08-20,1900.000000,1900.000000,1725.000000,1850.000000,1368.859375,138057000
2013-08-21,1875.000000,1937.500000,1837.500000,1875.000000,1387.357300,47879000
2013-08-22,1862.500000,1875.000000,1825.000000,1850.000000,1368.859375,76533000
2013-08-23,1875.000000,1900.000000,1825.000000,1837.500000,1359.610229,34600000
2013-08-26,1862.500000,1875.000000,1837.500000,1862.500000,1378.108276,28860000
2013-08-27,1850.000000,1875.000000,1787.500000,1800.000000,1331.863159,37054000
2013-08-28,1750.000000,1862.500000,1687.500000,1837.500000,1359.610229,64802000
2013-08-29,1862.500000,1912.500000,1837.500000,1912.500000,1415.104614,49410000
2013-08-30,1900.000000,1925.000000,1875.000000,1925.000000,1424.353760,67234000
2013-09-02,1900.000000,1925.000000,1775.000000,1775.000000,1313.364868,72183000
2013-09-03,1762.500000,1837.500000,1762.500000,1837.500000,1359.610229,29445000
2013-09-04,1812.500000,1837.500000,1750.000000,1750.000000,1294.866821,35342000
2013-09-05,1775.000000,1812.500000,1700.000000,1750.000000,1294.866821,59355000
2013-09-06,1725.000000,1750.000000,1712.500000,1725.000000,1276.368774,31190000
2013-09-09,1762.500000,1825.000000,1737.500000,1825.000000,1350.361084,28376000
2013-09-10,1862.500000,2087.500000,1850.000000,2050.000000,1516.843872,137695000
2013-09-11,2087.500000,2100.000000,2012.500000,2075.000000,1535.342041,36729000
2013-09-12,2100.000000,2150.000000,2050.000000,2137.500000,1581.587524,47357000
2013-09-13,2125.000000,2162.500000,2075.000000,2137.500000,1581.587524,33303000
2013-09-16,2162.500000,2200.000000,2162.500000,2200.000000,1627.832764,55681000
2013-09-17,2200.000000,2225.000000,2175.000000,2200.000000,1627.832764,41619000
2013-09-18,2175.000000,2175.000000,2112.500000,2112.500000,1563.089111,32658000
2013-09-19,2250.000000,2500.000000,2250.000000,2312.500000,1711.073975,162339000
2013-09-20,2312.500000,2325.000000,2162.500000,2162.500000,1600.085449,51702000
2013-09-23,2150.000000,2187.500000,2125.000000,2162.500000,1600.085449,23890000
2013-09-24,2162.500000,2250.000000,2112.500000,2125.000000,1572.338379,44210000
2013-09-25,2050.000000,2175.000000,2037.500000,2175.000000,1609.334473,51607000
2013-09-26,2137.500000,2187.500000,2112.500000,2112.500000,1563.089111,50497000
2013-09-27,2150.000000,2175.000000,2137.500000,2137.500000,1581.587524,23458000
2013-09-30,2062.500000,2150.000000,2037.500000,2037.500000,1507.594849,43159000
2013-10-01,2050.000000,2150.000000,2050.000000,2125.000000,1572.338379,39493000
2013-10-02,2162.500000,2162.500000,2125.000000,2137.500000,1581.587524,13065000
2013-10-03,2150.000000,2162.500000,2137.500000,2150.000000,1590.836304,24748000
2013-10-04,2150.000000,2162.500000,2112.500000,2125.000000,1572.338379,26490000
2013-10-07,2150.000000,2187.500000,2125.000000,2175.000000,1609.334473,21281000
2013-10-08,2125.000000,2212.500000,2125.000000,2212.500000,1637.081665,43299000
2013-10-09,2175.000000,2212.500000,2175.000000,2187.500000,1618.583740,25393000
2013-10-10,2212.500000,2237.500000,2200.000000,2212.500000,1637.081665,49738000
2013-10-11,2237.500000,2350.000000,2225.000000,2262.500000,1674.078003,64445000
2013-10-16,2287.500000,2312.500000,2250.000000,2250.000000,1664.828979,46527000
2013-10-17,2300.000000,2300.000000,2262.500000,2262.500000,1674.078003,34246000
2013-10-18,2275.000000,2300.000000,2250.000000,2275.000000,1683.326904,34103000
2013-10-21,2300.000000,2337.500000,2287.500000,2325.000000,1720.323242,47668000
2013-10-22,2312.500000,2312.500000,2275.000000,2287.500000,1692.575928,21452000
2013-10-23,2300.000000,2325.000000,2287.500000,2300.000000,1701.825439,34177000
2013-10-24,2300.000000,2375.000000,2300.000000,2362.500000,1748.070313,43803000
2013-10-25,2350.000000,2425.000000,2350.000000,2400.000000,1775.817383,55563000
2013-10-28,2400.000000,2437.500000,2400.000000,2412.500000,1785.066040,30673000
2013-10-29,2412.500000,2412.500000,2362.500000,2387.500000,1766.568237,29998000
2013-10-30,2412.500000,2412.500000,2387.500000,2412.500000,1785.066040,27293000
2013-10-31,2375.000000,2400.000000,2350.000000,2400.000000,1775.817383,40172000
2013-11-01,2350.000000,2412.500000,2287.500000,2287.500000,1692.575928,39070000
2013-11-04,2262.500000,2337.500000,2262.500000,2300.000000,1701.825439,22226000
2013-11-06,2387.500000,2387.500000,2312.500000,2325.000000,1720.323242,25547000
2013-11-07,2300.000000,2337.500000,2300.000000,2312.500000,1711.073975,22554000
2013-11-08,2325.000000,2337.500000,2287.500000,2300.000000,1701.825439,28198000
2013-11-11,2312.500000,2325.000000,2237.500000,2262.500000,1674.078003,76766000
2013-11-12,2262.500000,2287.500000,2137.500000,2162.500000,1600.085449,62178000
2013-11-13,2150.000000,2162.500000,2062.500000,2100.000000,1553.840210,76413000
2013-11-14,2125.000000,2212.500000,2125.000000,2175.000000,1609.334473,24996000
2013-11-15,2212.500000,2237.500000,2150.000000,2150.000000,1590.836304,18435000
2013-11-18,2200.000000,2237.500000,2187.500000,2237.500000,1655.579834,16932000
2013-11-19,2237.500000,2237.500000,2200.000000,2237.500000,1655.579834,28309000
2013-11-20,2212.500000,2237.500000,2175.000000,2187.500000,1618.583740,21081000
2013-11-21,2162.500000,2212.500000,2150.000000,2175.000000,1609.334473,28822000
2013-11-22,2200.000000,2212.500000,2150.000000,2150.000000,1590.836304,17913000
2013-11-25,2187.500000,2187.500000,2137.500000,2162.500000,1600.085449,7412000
2013-11-26,2150.000000,2187.500000,2075.000000,2075.000000,1535.342041,74547000
2013-11-27,2087.500000,2112.500000,2050.000000,2062.500000,1526.093018,63703000
2013-11-28,2062.500000,2087.500000,2037.500000,2062.500000,1526.093018,18786000
2013-11-29,2050.000000,2087.500000,2025.000000,2050.000000,1516.843872,31022000
2013-12-02,2062.500000,2137.500000,2062.500000,2125.000000,1572.338379,66320000
2013-12-03,2125.000000,2137.500000,2075.000000,2100.000000,1553.840210,38600000
2013-12-04,2075.000000,2137.500000,2037.500000,2037.500000,1507.594849,68758000
2013-12-05,2050.000000,2050.000000,1950.000000,1962.500000,1452.100708,75128000
2013-12-06,1950.000000,1962.500000,1912.500000,1950.000000,1442.851563,35143000
2013-12-09,1975.000000,1987.500000,1912.500000,1950.000000,1442.851563,34248000
2013-12-10,1975.000000,2012.500000,1962.500000,1987.500000,1470.598877,40000000
2013-12-11,1987.500000,2000.000000,1962.500000,1987.500000,1470.598877,32486000
2013-12-12,1962.500000,1975.000000,1925.000000,1925.000000,1424.353760,36168000
2013-12-13,1925.000000,1950.000000,1887.500000,1912.500000,1415.104614,33882000
2013-12-16,1912.500000,1912.500000,1850.000000,1900.000000,1405.855469,22440000
2013-12-17,1937.500000,1950.000000,1912.500000,1950.000000,1442.851563,32795000
2013-12-18,1962.500000,1987.500000,1937.500000,1950.000000,1442.851563,31585000
2013-12-19,1962.500000,1987.500000,1937.500000,1962.500000,1452.100708,23001000
2013-12-20,1962.500000,1975.000000,1925.000000,1950.000000,1442.851563,23602000
2013-12-23,1950.000000,1950.000000,1925.000000,1950.000000,1442.851563,8516000
2013-12-24,1975.000000,1975.000000,1925.000000,1950.000000,1442.851563,11674000
2013-12-27,1937.500000,1975.000000,1937.500000,1950.000000,1442.851563,14191000
2013-12-30,1975.000000,1975.000000,1937.500000,1975.000000,1461.349731,15698000
2014-01-02,1975.000000,2000.000000,1962.500000,1975.000000,1461.349731,31497000
2014-01-03,1950.000000,1950.000000,1912.500000,1925.000000,1424.353760,27544000
2014-01-06,1925.000000,1925.000000,1830.000000,1840.000000,1361.459961,37620800
2014-01-07,1840.000000,1857.500000,1835.000000,1837.500000,1359.610229,52598000
2014-01-08,1837.500000,1872.500000,1837.500000,1862.500000,1378.108276,37674800
2014-01-09,1875.000000,1910.000000,1862.500000,1910.000000,1413.254517,39287000
2014-01-10,1912.500000,1997.500000,1900.000000,1965.000000,1453.950439,29462000
2014-01-13,2050.000000,2115.000000,2042.500000,2112.500000,1563.089111,110926400
2014-01-15,2150.000000,2210.000000,2112.500000,2187.500000,1618.583740,65734600
2014-01-16,2187.500000,2187.500000,2100.000000,2152.500000,1592.686279,24928600
2014-01-17,2160.000000,2185.000000,2125.000000,2137.500000,1581.587524,20837000
2014-01-20,2100.000000,2135.000000,2100.000000,2117.500000,1566.788940,13391000
2014-01-21,2130.000000,2155.000000,2127.500000,2132.500000,1577.887695,18931400
2014-01-22,2100.000000,2135.000000,2090.000000,2115.000000,1564.939209,37848200
2014-01-23,2125.000000,2147.500000,2115.000000,2137.500000,1581.587524,39536400
2014-01-24,2150.000000,2152.500000,2102.500000,2150.000000,1590.836304,49486400
2014-01-27,2087.500000,2110.000000,2037.500000,2110.000000,1561.239380,48199200
2014-01-28,2087.500000,2170.000000,2075.000000,2165.000000,1601.935303,40909800
2014-01-29,2165.000000,2190.000000,2165.000000,2185.000000,1616.733765,45962400
2014-01-30,2125.000000,2180.000000,2102.500000,2180.000000,1613.034058,43288400
2014-02-03,2160.000000,2172.500000,2125.000000,2135.000000,1579.737549,41093400
2014-02-04,2110.000000,2125.000000,2100.000000,2110.000000,1561.239380,28653000
2014-02-05,2150.000000,2155.000000,2062.500000,2090.000000,1546.441162,57639600
2014-02-06,2092.500000,2115.000000,2077.500000,2115.000000,1564.939209,67554800
2014-02-07,2122.500000,2140.000000,2117.500000,2125.000000,1572.338379,44143800
2014-02-10,2150.000000,2152.500000,2135.000000,2140.000000,1583.437256,36764800
2014-02-11,2140.000000,2155.000000,2137.500000,2140.000000,1583.437256,67013000
2014-02-12,2152.500000,2160.000000,2145.000000,2155.000000,1594.536133,46860000
2014-02-13,2150.000000,2167.500000,2142.500000,2157.500000,1596.385742,61075800
2014-02-14,2165.000000,2195.000000,2162.500000,2190.000000,1620.433350,86787600
2014-02-17,2200.000000,2257.500000,2200.000000,2235.000000,1653.729980,109491400
2014-02-18,2235.000000,2245.000000,2207.500000,2225.000000,1646.330688,55690000
2014-02-19,2250.000000,2267.500000,2232.500000,2235.000000,1653.729980,88150600
2014-02-20,2217.500000,2257.500000,2215.000000,2250.000000,1664.828979,72062600
2014-02-21,2257.500000,2385.000000,2257.500000,2362.500000,1748.070313,116271600
2014-02-24,2362.500000,2362.500000,2327.500000,2327.500000,1722.172974,53371000
2014-02-25,2332.500000,2347.500000,2260.000000,2272.500000,1681.477051,69220800
2014-02-26,2272.500000,2280.000000,2192.500000,2207.500000,1633.381958,98249000
2014-02-27,2220.000000,2260.000000,2220.000000,2252.500000,1666.678711,83821600
2014-02-28,2275.000000,2282.500000,2237.500000,2275.000000,1683.326904,79660600
2014-03-03,2235.000000,2262.500000,2225.000000,2225.000000,1646.330688,53489200
2014-03-04,2245.000000,2260.000000,2227.500000,2252.500000,1666.678711,53596000
2014-03-05,2275.000000,2325.000000,2275.000000,2310.000000,1709.224243,91682800
2014-03-06,2315.000000,2405.000000,2312.500000,2405.000000,1779.516846,97145400
2014-03-07,2410.000000,2437.500000,2380.000000,2412.500000,1785.066040,52552600
2014-03-10,2325.000000,2420.000000,2325.000000,2420.000000,1790.615723,45098600
2014-03-11,2400.000000,2425.000000,2395.000000,2425.000000,1794.315552,23407800
2014-03-12,2415.000000,2435.000000,2362.500000,2425.000000,1794.315552,40699600
2014-03-13,2422.500000,2427.500000,2395.000000,2427.500000,1796.165527,45545600
2014-03-14,2395.000000,2662.500000,2395.000000,2587.500000,1914.553345,132356400
2014-03-17,2612.500000,2650.000000,2490.000000,2575.000000,1905.304199,154709600
2014-03-18,2600.000000,2600.000000,2472.500000,2525.000000,1868.308105,95879400
2014-03-19,2525.000000,2537.500000,2462.500000,2490.000000,1842.410645,58222600
2014-03-20,2475.000000,2480.000000,2377.500000,2382.500000,1762.868774,90222800
2014-03-21,2405.000000,2412.500000,2365.000000,2400.000000,1775.817383,48480200
2014-03-24,2425.000000,2450.000000,2405.000000,2405.000000,1779.516846,52369600
2014-03-25,2400.000000,2405.000000,2387.500000,2400.000000,1775.817383,23706800
2014-03-26,2402.500000,2450.000000,2402.500000,2425.000000,1794.315552,53545800
2014-03-27,2445.000000,2500.000000,2437.500000,2450.000000,1812.813477,55257600
2014-03-28,2455.000000,2492.500000,2455.000000,2480.000000,1835.011230,38084400
2014-04-01,2500.000000,2600.000000,2497.500000,2575.000000,1905.304199,89207600
2014-04-02,2600.000000,2662.500000,2550.000000,2575.000000,1905.304199,67725600
2014-04-03,2600.000000,2612.500000,2575.000000,2612.500000,1933.051025,39262400
2014-04-04,2625.000000,2637.500000,2537.500000,2562.500000,1896.055298,41255600
2014-04-07,2550.000000,2612.500000,2537.500000,2575.000000,1905.304199,50960000
2014-04-08,2600.000000,2600.000000,2550.000000,2600.000000,1923.802490,65457600
2014-04-09,2600.000000,2600.000000,2600.000000,2600.000000,1923.802490,0
2014-04-10,2525.000000,2525.000000,2350.000000,2455.000000,1816.513062,117943400
2014-04-11,2415.000000,2475.000000,2415.000000,2460.000000,1820.213135,58959800
2014-04-14,2470.000000,2485.000000,2462.500000,2475.000000,1831.311646,52816000
2014-04-15,2492.500000,2550.000000,2492.500000,2497.500000,1847.959961,48353200
2014-04-16,2525.000000,2537.500000,2500.000000,2512.500000,1859.059082,30589200
2014-04-17,2537.500000,2550.000000,2500.000000,2525.000000,1868.308105,45658400
2014-04-21,2550.000000,2550.000000,2525.000000,2537.500000,1877.557007,14142000
2014-04-22,2512.500000,2550.000000,2500.000000,2537.500000,1877.557007,22739400
2014-04-23,2550.000000,2562.500000,2525.000000,2537.500000,1877.557007,31710200
2014-04-24,2512.500000,2550.000000,2500.000000,2500.000000,1849.809937,23933000
2014-04-25,2500.000000,2550.000000,2500.000000,2525.000000,1868.308105,24552000
2014-04-28,2525.000000,2537.500000,2485.000000,2485.000000,1838.711060,68588200
2014-04-29,2440.000000,2447.500000,2402.500000,2417.500000,1842.792969,59589600
2014-04-30,2430.000000,2432.500000,2400.000000,2407.500000,1835.170410,36245400
2014-05-02,2412.500000,2425.000000,2407.500000,2412.500000,1838.981445,32804000
2014-05-05,2412.500000,2417.500000,2372.500000,2387.500000,1819.924561,27482600
2014-05-06,2412.500000,2415.000000,2387.500000,2390.000000,1821.830078,8118000
2014-05-07,2387.500000,2417.500000,2375.000000,2410.000000,1837.075928,40279200
2014-05-08,2415.000000,2437.500000,2400.000000,2430.000000,1852.321289,41312000
2014-05-09,2435.000000,2435.000000,2422.500000,2432.500000,1854.227051,24937800
2014-05-12,2437.500000,2440.000000,2422.500000,2427.500000,1850.415894,30736600
2014-05-13,2437.500000,2437.500000,2415.000000,2435.000000,1856.132813,22337400
2014-05-14,2435.000000,2482.500000,2432.500000,2480.000000,1890.434814,152903400
2014-05-16,2475.000000,2525.000000,2472.500000,2512.500000,1915.208984,203206000
2014-05-19,2475.000000,2575.000000,2447.500000,2475.000000,1886.623535,162291000
2014-05-20,2402.500000,2475.000000,2360.000000,2402.500000,1831.359009,120508600
2014-05-21,2405.000000,2410.000000,2367.500000,2405.000000,1833.264526,68505600
2014-05-22,2430.000000,2460.000000,2412.500000,2430.000000,1852.321289,68060000
2014-05-23,2447.500000,2447.500000,2435.000000,2447.500000,1865.660889,34008600
